1,234.816,,CustomerID,Max of INVOICE DATE,Count of InvoiceNo,Sum of Total sales,days since,days_sincetoday,RSCORE,F SCORE,M SCORE,RFM SCORE,,,,,,,,
,,,14180,40876,248,4640.77,10,4538,4,1,4,414,,,,,,,,
,,,14184,40820,24,452.89,66,4594,2,3,2,232,,,,,,,,
,,,14185,40555,3,197.65,331,4859,1,4,1,141,,,,,,,,
,,,14188,40856,71,2018.91,30,4558,3,2,4,324,,,,,,,,
,,,14189,40884,277,4604.31,2,4530,4,1,4,414,,,,,,,,
,,,14191,40885,263,4660.01,1,4529,4,1,4,414,,,,,,,,
,,,14193,40819,42,853.39,67,4595,2,2,3,223,,,,,,,,
,,,14194,40882,604,11216.75,4,4532,4,1,4,414,,,,,,,,
,,,14195,40685,8,962.7,201,4729,1,4,3,143,,,,,,,,
,,,14196,40780,6,335.52,106,4634,2,4,2,242,,,,,,,,
,,,14198,40868,44,663.5,18,4546,3,2,3,323,,,,,,,,
,,,14199,40668,2,185.4,218,4746,1,4,1,141,,,,,,,,
,,,14201,40826,39,688.04,60,4588,2,3,3,233,,,,,,,,
,,,14204,40884,44,161.03,2,4530,4,2,1,421,,,,,,,,
,,,14205,40870,39,218.78,16,4544,4,3,1,431,,,,,,,,
,,,14206,40647,21,308.26,239,4767,1,3,2,132,,,,,,,,
,,,14208,40792,10,151.74,94,4622,2,4,1,241,,,,,,,,
,,,14209,40876,88,2067.13,10,4538,4,2,4,424,,,,,,,,
,,,14210,40781,103,1900.89,105,4633,2,1,4,214,,,,,,,,
,,,14211,40833,118,2208.3,53,4581,2,1,4,214,,,,,,,,
,,,14212,40797,9,1070.48,89,4617,2,4,3,243,,,,,,,,
,,,14213,,5,-1192.2,40886,45414,1,4,1,141,,,,,,,,
,,,14214,40856,70,1000.23,30,4558,3,2,3,323,,,,,,,,
,,,14215,40875,109,1777.92,11,4539,4,1,4,414,,,,,,,,
,,,14216,40883,59,1839.3,3,4531,4,2,4,424,,,,,,,,
,,,14217,40885,107,1925.36,1,4529,4,1,4,414,,,,,,,,
,,,14218,40844,12,169.48,42,4570,3,4,1,341,,,,,,,,
,,,14219,40882,7,89.94,4,4532,4,4,1,441,,,,,,,,
,,,14220,40639,21,632.4,247,4775,1,3,2,132,,,,,,,,
,,,14221,40844,194,3427.85,42,4570,3,1,4,314,,,,,,,,
,,,14222,40709,41,683.17,177,4705,1,3,3,133,,,,,,,,
,,,14223,40794,61,975.23,92,4620,2,2,3,223,,,,,,,,
,,,14224,40776,118,1050.12,110,4638,2,1,3,213,,,,,,,,
,,,14226,40858,73,2201.64,28,4556,3,2,4,324,,,,,,,,
,,,14227,40860,183,3315.71,26,4554,3,1,4,314,,,,,,,,
,,,14229,40835,43,1450.6,51,4579,2,2,3,223,,,,,,,,
,,,14231,40703,54,822.06,183,4711,1,2,3,123,,,,,,,,
,,,14232,40844,118,2043.93,42,4570,3,1,4,314,,,,,,,,
,,,14233,40837,36,1447.51,49,4577,3,3,3,333,,,,,,,,
,,,14234,40864,159,775.46,22,4550,3,1,3,313,,,,,,,,
,,,14235,40811,80,3093.86,75,4603,2,2,4,224,,,,,,,,
,,,14236,40806,15,490.86,80,4608,2,4,2,242,,,,,,,,
,,,14237,40513,9,161,373,4901,1,4,1,141,,,,,,,,
,,,14238,40560,8,146.85,326,4854,1,4,1,141,,,,,,,,
,,,14239,40843,116,2323.5,43,4571,3,1,4,314,,,,,,,,
,,,14240,40856,42,890.34,30,4558,3,2,3,323,,,,,,,,
,,,14241,40703,10,213.7,183,4711,1,4,1,141,,,,,,,,
,,,14242,40652,16,280.55,234,4762,1,4,1,141,,,,,,,,
,,,14243,40878,148,2535.88,8,4536,4,1,4,414,,,,,,,,
,,,14245,40667,112,1677.48,219,4747,1,1,4,114,,,,,,,,
,,,14246,40776,75,1474.06,110,4638,2,2,3,223,,,,,,,,
,,,14247,40608,20,136.77,278,4806,1,3,1,131,,,,,,,,
,,,14248,40568,8,302.58,318,4846,1,4,2,142,,,,,,,,
,,,14250,40879,111,1904.05,7,4535,4,1,4,414,,,,,,,,
,,,14251,40885,78,2879.7,1,4529,4,2,4,424,,,,,,,,
,,,14256,40626,54,935.06,260,4788,1,2,3,123,,,,,,,,
,,,14257,40822,107,3087.27,64,4592,2,1,4,214,,,,,,,,
,,,14258,40877,112,12650.08,9,4537,4,1,4,414,,,,,,,,
,,,14259,40745,5,120,141,4669,2,4,1,241,,,,,,,,
,,,14261,40836,52,1163.45,50,4578,3,2,3,323,,,,,,,,
,,,14262,40878,143,2618.23,8,4536,4,1,4,414,,,,,,,,
,,,14264,40732,19,319.47,154,4682,1,3,2,132,,,,,,,,
,,,14265,40777,31,530.18,109,4637,2,3,2,232,,,,,,,,
,,,14267,40724,66,1279.09,162,4690,1,2,3,123,,,,,,,,
,,,14270,40555,29,492.65,331,4859,1,3,2,132,,,,,,,,
,,,14271,40661,10,112.32,225,4753,1,4,1,141,,,,,,,,
,,,14272,40813,33,437.96,73,4601,2,3,2,232,,,,,,,,
,,,14273,40835,29,559.97,51,4579,2,3,2,232,,,,,,,,
,,,14276,40788,75,1019.39,98,4626,2,2,3,223,,,,,,,,
,,,14277,40871,228,3957,15,4543,4,1,4,414,,,,,,,,
,,,14280,40690,8,134.04,196,4724,1,4,1,141,,,,,,,,
,,,14282,40883,156,3729.34,3,4531,4,1,4,414,,,,,,,,
,,,14284,40856,34,578.45,30,4558,3,3,2,332,,,,,,,,
,,,14285,40865,27,1910.01,21,4549,3,3,4,334,,,,,,,,
,,,14286,40863,285,4595.81,23,4551,3,1,4,314,,,,,,,,
,,,14287,40878,11,151.23,8,4536,4,4,1,441,,,,,,,,
,,,14288,40673,17,413.85,213,4741,1,3,2,132,,,,,,,,
,,,14289,40878,47,911.26,8,4536,4,2,3,423,,,,,,,,
,,,14290,40875,103,2307.45,11,4539,4,1,4,414,,,,,,,,
,,,14291,40885,238,3873.3,1,4529,4,1,4,414,,,,,,,,
,,,14292,40879,108,4819.33,7,4535,4,1,4,414,,,,,,,,
,,,14293,40883,61,1046.56,3,4531,4,2,3,423,,,,,,,,
,,,14295,40846,7,154.7,40,4568,3,4,1,341,,,,,,,,
,,,14297,40869,64,1284.06,17,4545,3,2,3,323,,,,,,,,
,,,14298,40878,1640,50862.44,8,4536,4,1,4,414,,,,,,,,
,,,14299,40878,162,2855.35,8,4536,4,1,4,414,,,,,,,,
,,,14300,40868,3,43.2,18,4546,3,4,1,341,,,,,,,,
,,,14301,40769,16,632.04,117,4645,2,4,2,242,,,,,,,,
,,,14304,40664,27,197.1,222,4750,1,3,1,131,,,,,,,,
,,,14305,40815,110,1803.76,71,4599,2,1,4,214,,,,,,,,
,,,14306,40835,35,2083.42,51,4579,2,3,4,234,,,,,,,,
,,,14307,40798,180,2995.72,88,4616,2,1,4,214,,,,,,,,
,,,14309,40878,123,2319.68,8,4536,4,1,4,414,,,,,,,,
,,,14311,40644,27,229.71,242,4770,1,3,1,131,,,,,,,,
,,,14312,40840,87,1611.59,46,4574,3,2,3,323,,,,,,,,
,,,14314,40780,8,120,106,4634,2,4,1,241,,,,,,,,
,,,14315,40842,104,2456.98,44,4572,3,1,4,314,,,,,,,,
,,,14317,40822,24,508.58,64,4592,2,3,2,232,,,,,,,,
,,,14320,40680,42,343.11,206,4734,1,2,2,122,,,,,,,,
,,,14321,40876,123,1530.75,10,4538,4,1,3,413,,,,,,,,
,,,14323,40772,41,574.26,114,4642,2,3,2,232,,,,,,,,
,,,14326,40644,9,166.85,242,4770,1,4,1,141,,,,,,,,
,,,14327,40723,12,311.65,163,4691,1,4,2,142,,,,,,,,
,,,14329,40869,269,4928.74,17,4545,3,1,4,314,,,,,,,,
,,,14331,40762,28,462.66,124,4652,2,3,2,232,,,,,,,,
,,,14332,40864,26,866.31,22,4550,3,3,3,333,,,,,,,,
,,,14333,40819,19,351.45,67,4595,2,3,2,232,,,,,,,,
,,,14334,40870,163,2539.46,16,4544,4,1,4,414,,,,,,,,
,,,14335,40870,63,468.26,16,4544,4,2,2,422,,,,,,,,
,,,14336,40870,90,1614.91,16,4544,4,2,4,424,,,,,,,,
,,,14338,40725,34,554.22,161,4689,1,3,2,132,,,,,,,,
,,,14339,40644,18,289.91,242,4770,1,3,1,131,,,,,,,,
,,,14340,40668,6,134.7,218,4746,1,4,1,141,,,,,,,,
,,,14341,40841,130,2166.38,45,4573,3,1,4,314,,,,,,,,
,,,14342,40865,24,607.71,21,4549,3,3,2,332,,,,,,,,
,,,14344,40759,71,889.93,127,4655,2,2,3,223,,,,,,,,
,,,14345,40848,6,108.98,38,4566,3,4,1,341,,,,,,,,
,,,14346,40766,60,1021.58,120,4648,2,2,3,223,,,,,,,,
,,,14348,40626,18,409.57,260,4788,1,3,2,132,,,,,,,,
,,,14349,40876,31,133.5,10,4538,4,3,1,431,,,,,,,,
,,,14350,40612,21,258.7,274,4802,1,3,1,131,,,,,,,,
,,,14351,40722,1,51,164,4692,1,4,1,141,,,,,,,,
,,,14352,40729,47,1078.96,157,4685,1,2,3,123,,,,,,,,
,,,14353,40671,6,90.6,215,4743,1,4,1,141,,,,,,,,
,,,14354,40881,9,163.62,5,4533,4,4,1,441,,,,,,,,
,,,14355,40521,11,174.4,365,4893,1,4,1,141,,,,,,,,
,,,14356,40807,38,666.94,79,4607,2,3,3,233,,,,,,,,
,,,14357,40843,41,225.77,43,4571,3,3,1,331,,,,,,,,
,,,14359,40867,58,882.58,19,4547,3,2,3,323,,,,,,,,
,,,14360,40855,118,2128.23,31,4559,3,1,4,314,,,,,,,,
,,,14362,40864,41,161.2,22,4550,3,3,1,331,,,,,,,,
,,,14364,40778,69,3717.35,108,4636,2,2,4,224,,,,,,,,
,,,14367,40878,533,9167.82,8,4536,4,1,4,414,,,,,,,,
,,,14368,40567,8,155,319,4847,1,4,1,141,,,,,,,,
,,,14371,40591,4,100.5,295,4823,1,4,1,141,,,,,,,,
,,,14373,40528,4,76.55,358,4886,1,4,1,141,,,,,,,,
,,,14375,40701,75,257.68,185,4713,1,2,1,121,,,,,,,,
,,,14377,40695,11,617.05,191,4719,1,4,2,142,,,,,,,,
,,,14379,40842,46,348.1,44,4572,3,2,2,322,,,,,,,,
,,,14381,40834,56,202.68,52,4580,2,2,1,221,,,,,,,,
,,,14382,40860,131,626.07,26,4554,3,1,2,312,,,,,,,,
,,,14383,40848,59,1247.69,38,4566,3,2,3,323,,,,,,,,
,,,14385,40877,14,202.11,9,4537,4,4,1,441,,,,,,,,
,,,14386,40590,7,142.4,296,4824,1,4,1,141,,,,,,,,
,,,14387,40854,140,1770.56,32,4560,3,1,4,314,,,,,,,,
,,,14388,40876,191,3172.04,10,4538,4,1,4,414,,,,,,,,
,,,14389,40821,62,999.72,65,4593,2,2,3,223,,,,,,,,
,,,14390,40876,291,4592.47,10,4538,4,1,4,414,,,,,,,,
,,,14393,40668,5,67.95,218,4746,1,4,1,141,,,,,,,,
,,,14395,40884,353,3471.91,2,4530,4,1,4,414,,,,,,,,
,,,14396,40821,73,487.99,65,4593,2,2,2,222,,,,,,,,
,,,14397,40884,95,2556.68,2,4530,4,2,4,424,,,,,,,,
,,,14400,40737,26,559.7,149,4677,1,3,2,132,,,,,,,,
,,,14401,40882,183,4039.98,4,4532,4,1,4,414,,,,,,,,
,,,14403,40756,26,1426.31,130,4658,2,3,3,233,,,,,,,,
,,,14404,40853,104,1434.72,33,4561,3,1,3,313,,,,,,,,
,,,14406,40767,8,156.75,119,4647,2,4,1,241,,,,,,,,
,,,14407,40779,76,2111.08,107,4635,2,2,4,224,,,,,,,,
,,,14408,40876,107,2606.53,10,4538,4,1,4,414,,,,,,,,
,,,14409,40815,55,1908.25,71,4599,2,2,4,224,,,,,,,,
,,,14410,40794,287,576.3,92,4620,2,1,2,212,,,,,,,,
,,,14411,40576,14,1063,310,4838,1,4,3,143,,,,,,,,
,,,14412,40844,45,761.33,42,4570,3,2,3,323,,,,,,,,
,,,14413,40524,23,122.7,362,4890,1,3,1,131,,,,,,,,
,,,14414,40795,98,1485.13,91,4619,2,2,3,223,,,,,,,,
,,,14415,40885,612,5811.56,1,4529,4,1,4,414,,,,,,,,
,,,14416,40864,14,490.22,22,4550,3,4,2,342,,,,,,,,
,,,14418,40883,124,1937.25,3,4531,4,1,4,414,,,,,,,,
,,,14419,40876,206,1058.06,10,4538,4,1,3,413,,,,,,,,
,,,14420,40787,30,385.87,99,4627,2,3,2,232,,,,,,,,
,,,14421,40829,27,813.11,57,4585,2,3,3,233,,,,,,,,
,,,14422,40886,222,4263.64,0,4528,4,1,4,414,,,,,,,,
,,,14423,40668,3,265.2,218,4746,1,4,1,141,,,,,,,,
,,,14424,40869,1,322.08,17,4545,3,4,2,342,,,,,,,,
,,,14426,40863,264,3918.9,23,4551,3,1,4,314,,,,,,,,
,,,14427,40836,17,363.34,50,4578,3,3,2,332,,,,,,,,
,,,14428,40879,148,1230.14,7,4535,4,1,3,413,,,,,,,,
,,,14431,40584,22,397.76,302,4830,1,3,2,132,,,,,,,,
,,,14432,40877,382,2255.51,9,4537,4,1,4,414,,,,,,,,
,,,14434,40865,12,1372.8,21,4549,3,4,3,343,,,,,,,,
,,,14436,40788,9,89.06,98,4626,2,4,1,241,,,,,,,,
,,,14437,40521,6,-43.4,365,4893,1,4,1,141,,,,,,,,
,,,14438,40580,9,131.9,306,4834,1,4,1,141,,,,,,,,
,,,14439,40567,32,2661.24,319,4847,1,3,4,134,,,,,,,,
,,,14440,40878,55,2357.68,8,4536,4,2,4,424,,,,,,,,
,,,14441,40886,59,1545.14,0,4528,4,2,3,423,,,,,,,,
,,,14442,40682,68,1544.62,204,4732,1,2,3,123,,,,,,,,
,,,14443,40833,98,1400.88,53,4581,2,2,3,223,,,,,,,,
,,,14446,40886,293,1039.58,0,4528,4,1,3,413,,,,,,,,
,,,14447,40868,70,1163.23,18,4546,3,2,3,323,,,,,,,,
,,,14448,40877,20,375.35,9,4537,4,3,2,432,,,,,,,,
,,,14449,40868,258,907.1,18,4546,3,1,3,313,,,,,,,,
,,,14450,40706,40,483.25,180,4708,1,3,2,132,,,,,,,,
,,,14451,40826,109,662.59,60,4588,2,1,3,213,,,,,,,,
,,,14452,40876,62,264.44,10,4538,4,2,1,421,,,,,,,,
,,,14453,40696,22,119.93,190,4718,1,3,1,131,,,,,,,,
,,,14456,40881,977,3047.63,5,4533,4,1,4,414,,,,,,,,
,,,14457,40576,4,113.64,310,4838,1,4,1,141,,,,,,,,
,,,14459,40731,37,1837.92,155,4683,1,3,4,134,,,,,,,,
,,,14460,40776,17,383.34,110,4638,2,3,2,232,,,,,,,,
,,,14461,40738,180,2103.06,148,4676,1,1,4,114,,,,,,,,
,,,14462,40820,246,1965.9,66,4594,2,1,4,214,,,,,,,,
,,,14463,40788,6,529.62,98,4626,2,4,2,242,,,,,,,,
,,,14465,40640,130,1058.62,246,4774,1,1,3,113,,,,,,,,
,,,14466,40857,72,2272.4,29,4557,3,2,4,324,,,,,,,,
,,,14467,40869,90,598.76,17,4545,3,2,2,322,,,,,,,,
,,,14470,40875,43,461.19,11,4539,4,2,2,422,,,,,,,,
,,,14472,40783,281,1936.84,103,4631,2,1,4,214,,,,,,,,
,,,14473,40812,7,234.34,74,4602,2,4,1,241,,,,,,,,
,,,14474,40840,30,537.71,46,4574,3,3,2,332,,,,,,,,
,,,14475,40815,47,799.82,71,4599,2,2,3,223,,,,,,,,
,,,14476,40629,19,215.7,257,4785,1,3,1,131,,,,,,,,
,,,14477,40867,11,1307.81,19,4547,3,4,3,343,,,,,,,,
,,,14479,40633,18,316.25,253,4781,1,3,2,132,,,,,,,,
,,,14480,40875,13,279.05,11,4539,4,4,1,441,,,,,,,,
,,,14481,40722,30,636.51,164,4692,1,3,2,132,,,,,,,,
,,,14482,40868,144,2068.15,18,4546,3,1,4,314,,,,,,,,
,,,14483,40605,10,129.2,281,4809,1,4,1,141,,,,,,,,
,,,14484,40836,14,321.92,50,4578,3,4,2,342,,,,,,,,
,,,14485,40848,47,165.75,38,4566,3,2,1,321,,,,,,,,
,,,14487,40860,145,1183.58,26,4554,3,1,3,313,,,,,,,,
,,,14488,40819,49,1047.43,67,4595,2,2,3,223,,,,,,,,
,,,14489,40679,30,463.38,207,4735,1,3,2,132,,,,,,,,
,,,14491,40711,17,340.93,175,4703,1,3,2,132,,,,,,,,
,,,14493,40879,123,2362.84,7,4535,4,1,4,414,,,,,,,,
,,,14494,40861,7,139.56,25,4553,3,4,1,341,,,,,,,,
,,,14495,40836,6,123.8,50,4578,3,4,1,341,,,,,,,,
,,,14496,40575,19,538.81,311,4839,1,3,2,132,,,,,,,,
,,,14497,40577,31,457.47,309,4837,1,3,2,132,,,,,,,,
,,,14498,40844,193,1957.32,42,4570,3,1,4,314,,,,,,,,
,,,14499,40860,194,815.32,26,4554,3,1,3,313,,,,,,,,
,,,14500,40798,7,356.85,88,4616,2,4,2,242,,,,,,,,
,,,14501,40703,12,190.31,183,4711,1,4,1,141,,,,,,,,
,,,14502,40867,631,2351.02,19,4547,3,1,4,314,,,,,,,,
,,,14503,40883,164,3543.26,3,4531,4,1,4,414,,,,,,,,
,,,14504,40839,107,673.26,47,4575,3,1,3,313,,,,,,,,
,,,14505,40869,803,5818.7,17,4545,3,1,4,314,,,,,,,,
,,,14506,40869,316,2012.17,17,4545,3,1,4,314,,,,,,,,
,,,14507,40863,98,1368.18,23,4551,3,2,3,323,,,,,,,,
,,,14508,40864,57,276.42,22,4550,3,2,1,321,,,,,,,,
,,,14511,40875,71,1267.41,11,4539,4,2,3,423,,,,,,,,
,,,14512,40699,23,275.28,187,4715,1,3,1,131,,,,,,,,
,,,14513,40786,18,438.49,100,4628,2,3,2,232,,,,,,,,
,,,14514,40825,73,1055.35,61,4589,2,2,3,223,,,,,,,,
,,,14515,40869,101,2102.09,17,4545,3,2,4,324,,,,,,,,
,,,14517,40853,18,330.45,33,4561,3,3,2,332,,,,,,,,
,,,14518,40822,16,174.37,64,4592,2,4,1,241,,,,,,,,
,,,14520,40885,4,270.6,1,4529,4,4,1,441,,,,,,,,
,,,14522,40862,17,974.54,24,4552,3,3,3,333,,,,,,,,
,,,14523,40778,12,241.09,108,4636,2,4,1,241,,,,,,,,
,,,14524,40855,203,1867.68,31,4559,3,1,4,314,,,,,,,,
,,,14525,40867,298,4221.37,19,4547,3,1,4,314,,,,,,,,
,,,14527,40884,1011,7711.38,2,4530,4,1,4,414,,,,,,,,
,,,14528,40849,18,364.22,37,4565,3,3,2,332,,,,,,,,
,,,14529,40826,229,620.04,60,4588,2,1,2,212,,,,,,,,
,,,14530,40861,216,2925.91,25,4553,3,1,4,314,,,,,,,,
,,,14532,40650,64,932.85,236,4764,1,2,3,123,,,,,,,,
,,,14533,40862,65,1812.62,24,4552,3,2,4,324,,,,,,,,
,,,14534,40884,558,4075.35,2,4530,4,1,4,414,,,,,,,,
,,,14535,40826,333,2841.09,60,4588,2,1,4,214,,,,,,,,
,,,14536,40627,19,171.8,259,4787,1,3,1,131,,,,,,,,
,,,14537,40829,10,355.56,57,4585,2,4,2,242,,,,,,,,
,,,14538,40822,19,388.25,64,4592,2,3,2,232,,,,,,,,
,,,14539,40871,32,537.48,15,4543,4,3,2,432,,,,,,,,
,,,14540,40877,76,996.26,9,4537,4,2,3,423,,,,,,,,
,,,14541,40828,111,1461.65,58,4586,2,1,3,213,,,,,,,,
,,,14542,40701,5,103.25,185,4713,1,4,1,141,,,,,,,,
,,,14543,40858,107,2916.17,28,4556,3,1,4,314,,,,,,,,
,,,14544,40862,114,2024.45,24,4552,3,1,4,314,,,,,,,,
,,,14546,40881,417,2487.02,5,4533,4,1,4,414,,,,,,,,
,,,14547,40883,367,3986.74,3,4531,4,1,4,414,,,,,,,,
,,,14548,40736,4,652.8,150,4678,1,4,3,143,,,,,,,,
,,,14549,40575,56,289.24,311,4839,1,2,1,121,,,,,,,,
,,,14550,40876,48,765.62,10,4538,4,2,3,423,,,,,,,,
,,,14551,40868,10,186.23,18,4546,3,4,1,341,,,,,,,,
,,,14552,40735,58,165.07,151,4679,1,2,1,121,,,,,,,,
,,,14553,40867,113,859.27,19,4547,3,1,3,313,,,,,,,,
,,,14554,40876,216,2381.04,10,4538,4,1,4,414,,,,,,,,
,,,14555,40829,21,324.14,57,4585,2,3,2,232,,,,,,,,
,,,14557,40801,32,0,85,4613,2,3,1,231,,,,,,,,
,,,14560,40879,76,2174.18,7,4535,4,2,4,424,,,,,,,,
,,,14561,40811,69,1080.76,75,4603,2,2,3,223,,,,,,,,
,,,14562,40883,446,4709.22,3,4531,4,1,4,414,,,,,,,,
,,,14565,40791,129,3073.77,95,4623,2,1,4,214,,,,,,,,
,,,14566,40776,4,1432,110,4638,2,4,3,243,,,,,,,,
,,,14567,40830,34,1524.46,56,4584,2,3,3,233,,,,,,,,
,,,14569,40885,12,227.39,1,4529,4,4,1,441,,,,,,,,
,,,14570,40606,29,218.06,280,4808,1,3,1,131,,,,,,,,
,,,14572,40883,273,2803.69,3,4531,4,1,4,414,,,,,,,,
,,,14573,40707,241,1603.72,179,4707,1,1,3,113,,,,,,,,
,,,14576,40514,1,35.4,372,4900,1,4,1,141,,,,,,,,
,,,14577,40874,123,859.71,12,4540,4,1,3,413,,,,,,,,
,,,14578,40883,24,168.63,3,4531,4,3,1,431,,,,,,,,
,,,14581,40870,17,138.6,16,4544,4,3,1,431,,,,,,,,
,,,14582,40846,6,114.11,40,4568,3,4,1,341,,,,,,,,
,,,14583,40881,330,1052.55,5,4533,4,1,3,413,,,,,,,,
,,,14584,40717,101,1029.26,169,4697,1,2,3,123,,,,,,,,
,,,14585,40836,29,157.05,50,4578,3,3,1,331,,,,,,,,
,,,14586,40610,27,134.16,276,4804,1,3,1,131,,,,,,,,
,,,14587,40868,384,1598.24,18,4546,3,1,3,313,,,,,,,,
,,,14589,40515,3,39.75,371,4899,1,4,1,141,,,,,,,,
,,,14591,40871,197,1447.14,15,4543,4,1,3,413,,,,,,,,
,,,14592,40851,164,570.46,35,4563,3,1,2,312,,,,,,,,
,,,14593,40865,152,617.99,21,4549,3,1,2,312,,,,,,,,
,,,14594,40879,53,379.83,7,4535,4,2,2,422,,,,,,,,
,,,14595,40867,102,1740.6,19,4547,3,1,4,314,,,,,,,,
,,,14597,40875,55,883.15,11,4539,4,2,3,423,,,,,,,,
,,,14598,40842,50,221.97,44,4572,3,2,1,321,,,,,,,,
,,,14600,40581,25,393.33,305,4833,1,3,2,132,,,,,,,,
,,,14601,40876,7,213.96,10,4538,4,4,1,441,,,,,,,,
,,,14603,40612,2,660,274,4802,1,4,3,143,,,,,,,,
,,,14606,40885,2782,11713.85,1,4529,4,1,4,414,,,,,,,,
,,,14607,40871,114,11341.1,15,4543,4,1,4,414,,,,,,,,
,,,14608,40882,20,1785.15,4,4532,4,3,4,434,,,,,,,,
,,,14609,40814,4,601.56,72,4600,2,4,2,242,,,,,,,,
,,,14616,40644,3,406.08,242,4770,1,4,2,142,,,,,,,,
,,,14618,40877,17,538.59,9,4537,4,3,2,432,,,,,,,,
,,,14619,40641,22,379.51,245,4773,1,3,2,132,,,,,,,,
,,,14620,40681,30,393.28,205,4733,1,3,2,132,,,,,,,,
,,,14621,40885,96,1765.76,1,4529,4,2,4,424,,,,,,,,
,,,14622,40702,21,320.58,184,4712,1,3,2,132,,,,,,,,
,,,14623,40854,135,869.35,32,4560,3,1,3,313,,,,,,,,
,,,14624,40829,13,225.85,57,4585,2,4,1,241,,,,,,,,
,,,14625,40690,57,848.48,196,4724,1,2,3,123,,,,,,,,
,,,14626,40863,126,2757.07,23,4551,3,1,4,314,,,,,,,,
,,,14627,,5,-21.85,40886,45414,1,4,1,141,,,,,,,,
,,,14628,40795,24,671.96,91,4619,2,3,3,233,,,,,,,,
,,,14629,40882,153,939.21,4,4532,4,1,3,413,,,,,,,,
,,,14631,40836,41,1006.98,50,4578,3,3,3,333,,,,,,,,
,,,14632,40624,8,114.56,262,4790,1,4,1,141,,,,,,,,
,,,14633,40620,20,344.9,266,4794,1,3,2,132,,,,,,,,
,,,14636,40850,28,609.85,36,4564,3,3,2,332,,,,,,,,
,,,14638,40836,16,443.6,50,4578,3,4,2,342,,,,,,,,
,,,14639,40834,175,2952.34,52,4580,2,1,4,214,,,,,,,,
,,,14640,40862,113,2042.15,24,4552,3,1,4,314,,,,,,,,
,,,14641,40865,7,110.46,21,4549,3,4,1,341,,,,,,,,
,,,14642,40828,2,96.12,58,4586,2,4,1,241,,,,,,,,
,,,14643,40716,34,668.61,170,4698,1,3,3,133,,,,,,,,
,,,14644,40819,29,780.46,67,4595,2,3,3,233,,,,,,,,
,,,14645,40730,30,597.09,156,4684,1,3,2,132,,,,,,,,
,,,14646,40885,2085,279489.02,1,4529,4,1,4,414,,,,,,,,
,,,14647,40685,30,243.22,201,4729,1,3,1,131,,,,,,,,
,,,14649,40882,199,1417.29,4,4532,4,1,3,413,,,,,,,,
,,,14651,40819,102,654.6,67,4595,2,1,3,213,,,,,,,,
,,,14652,40809,29,114.18,77,4605,2,3,1,231,,,,,,,,
,,,14653,40885,237,1947.55,1,4529,4,1,4,414,,,,,,,,
,,,14655,40878,50,1930.15,8,4536,4,2,4,424,,,,,,,,
,,,14656,40717,80,291.05,169,4697,1,2,1,121,,,,,,,,
,,,14657,40869,127,838.27,17,4545,3,1,3,313,,,,,,,,
,,,14658,40881,29,247.15,5,4533,4,3,1,431,,,,,,,,
,,,14659,40878,259,2456.53,8,4536,4,1,4,414,,,,,,,,
,,,14660,40800,30,285.74,86,4614,2,3,1,231,,,,,,,,
,,,14661,40860,4,107.95,26,4554,3,4,1,341,,,,,,,,
,,,14662,40858,168,771.17,28,4556,3,1,3,313,,,,,,,,
,,,14664,40867,99,637.89,19,4547,3,2,2,322,,,,,,,,
,,,14665,40826,117,1258.38,60,4588,2,1,3,213,,,,,,,,
,,,14666,40862,14,195.25,24,4552,3,4,1,341,,,,,,,,
,,,14667,40876,576,9231.2,10,4538,4,1,4,414,,,,,,,,
,,,14669,40645,170,1269.99,241,4769,1,1,3,113,,,,,,,,
,,,14670,40606,132,411.53,280,4808,1,1,2,112,,,,,,,,
,,,14672,40652,61,765.55,234,4762,1,2,3,123,,,,,,,,
,,,14673,40883,74,1736.4,3,4531,4,2,4,424,,,,,,,,
,,,14675,40870,102,604.75,16,4544,4,1,2,412,,,,,,,,
,,,14676,40855,44,2543.24,31,4559,3,2,4,324,,,,,,,,
,,,14679,,1,-2.55,40886,45414,1,4,1,141,,,,,,,,
,,,14680,40861,320,26932.34,25,4553,3,1,4,314,,,,,,,,
,,,14681,40815,7,498.95,71,4599,2,4,2,242,,,,,,,,
,,,14682,40699,2,52,187,4715,1,4,1,141,,,,,,,,
,,,14684,40861,421,1236.28,25,4553,3,1,3,313,,,,,,,,
,,,14687,40780,15,628.38,106,4634,2,4,2,242,,,,,,,,
,,,14688,40879,359,5107.38,7,4535,4,1,4,414,,,,,,,,
,,,14689,40678,13,112.8,208,4736,1,4,1,141,,,,,,,,
,,,14690,40842,54,358.61,44,4572,3,2,2,322,,,,,,,,
,,,14691,40856,71,2114.33,30,4558,3,2,4,324,,,,,,,,
,,,14692,40749,69,582.05,137,4665,2,2,2,222,,,,,,,,
,,,14693,40622,8,172.9,264,4792,1,4,1,141,,,,,,,,
,,,14696,40882,133,2070.97,4,4532,4,1,4,414,,,,,,,,
,,,14697,40668,22,188.61,218,4746,1,3,1,131,,,,,,,,
,,,14698,40885,210,1250.76,1,4529,4,1,3,413,,,,,,,,
,,,14699,40672,8,109.13,214,4742,1,4,1,141,,,,,,,,
,,,14700,40854,115,2235.3,32,4560,3,1,4,314,,,,,,,,
,,,14701,40876,350,2486.22,10,4538,4,1,4,414,,,,,,,,
